artist_id,master_id,main_release_id,release_country,artist,title,year,album_length,tracks,release_type,genres,styles,artist_profile
66025,250262,2254627,US,Anthrax,Music Of Mass Destruction,2004,197.08,43,['Album'],['Rock'],"['Heavy Metal', 'Thrash', 'Speed Metal']","Thrash metal (heavy metal) band (1985-1990, 2004-present) and alternative rock (modern rock) band (1993-2003) from New York City, New York, United States.

Anthrax was formed in 1981 by Scott Ian and Danny Lilker. Initially, both Scott Ian and Danny Lilker played guitar but after several quick line-up changes, Lilker moved to bass.  Members rotated in and out of Anthrax on a frequent basis early on but by 1983, the band coalesced with Ian, Lilker, Neil Turbin (vocals), Dan Spitz (guitar) and Charlie Benante (drums). This line-up went in the studio with [a=Ross The Boss] of [a=Manowar] producing to record the tune ""Soldiers Of Metal"" for their first 7"" release (the B-side featured a demo version of the song ""Howling Furies"" with Greg D'Angelo on drums).

In 1984, the band recorded their first LP, ""Fistful Of Metal"". Shortly afterwards, Lilker was fired, soon followed by Neil Turbin. Lilker was replaced by Frank Bello. Turbin was replaced by Matt Fallon but the union was short-lived. Soon, Joey Belladonna, from upstate NY, was drafted as vocalist. From 1985 through 1991, this line-up would record four LPs and two EPs (plus various singles) and find worldwide success as one of the top selling thrash metal bands. In 1987, Anthrax released the single ""I'm The Man"", a jokey rap tune featuring Ian, Benante, and Bello, all big rap fans, on vocals while Belladonna played the drums. A more serious rap/metal excursion occurred in 1991 when Anthrax collaborated with [a=Public Enemy] on a re-working of PE's 1987 tune ""Bring The Noise"".  
The song and resulting Anthrax/Public Enemy tour was a big success.  

In 1992, Anthrax fired Joey Belladonna. He was replaced by John Bush of [a=Armored Saint]. The new line-up released ""The Sound Of White Noise"". The record saw Anthrax shedding much of its signature Thrash Metal (Heavy Metal) for an Alternative Rock (Modern Rock) sound and was a critical and commercial success. Dan Spitz departed the band after touring for the release. The rest of the decade would be marked by commercial woes and label problems. For the next few releases, lead guitar was provided by Charlie Benante, guitar tech Paul Crook (who would also be the band's live lead guitarist but would never be made an official member of the band) and [a=Dimebag Darrell] of [a=Pantera]. In 1999,  Anthrax released the greatest hits album ""Return Of The Killer A's"" which featured Joey Belladonna return for a duet with John Bush on a cover of the Temptations' song ""Ball Of Confusion"". A planned tour that would feature both Bush and Belladonna was scrapped when the band could not reach a financial agreement with Belladonna.  

In 2001, Rob Caggiano was hired as the band's lead guitarist and in 2003 the new line-up released ""We've Come For You All"". The album garnered some of Anthrax's best reviews since ""The Sound Of White Noise"". In 2004, Anthrax recorded ""The Greater Of Two Evils"" which featured re-recordings of songs from the Turbin and Belladonna eras. After the recording, Frank Bello left the group. Armored Saint bassist Joey Vera joined the band for the supporting tour of ""The Greater Of Two Evils"".

In 2005, the band made the surprise announcement that the line-up of Ian/Benante/Bello/Spitz/Belladonna would be reuniting for live performances, although Ian and Benante stressed that they also planned to continue working with Bush and Caggiano. This line-up toured together until 2007. Although there was talk of recording, Ian announced that the band was once-again dropping Belladonna, stating that he was not willing to ""move forward"". Unfortunately for Anthrax, John Bush was unwilling to return to the group. In need of a vocalist, the group hired Dan Nelson, a relative unknown. Rob Caggiano also returned to the band as Spitz went back to his job as a Swiss watchmaker, a trade he'd been involved in since leaving Anthrax.

The group toured with Dan Nelson for two years and recorded an album, entitled ""Worship Music"". However, in the summer of 2009, Nelson was removed from the band. Anthrax persuaded John Bush to return for some live dates, but the singer declined to rejoin the band full-time. In 2010, Anthrax announced that Joey Belladonna had returned.
“Worship Music”, with Belladonna on vocals, was released the following year. At the start of 2013, Caggiano left the group."
255486,783640,798292,US,Flogging Molly,Whiskey On A Sunday,2006,186.47,21,"['DVD-Video', 'Multichannel', 'NTSC']",['Rock'],"['Folk Rock', 'Acoustic', 'Punk']","Flogging Molly is a seven-piece Celtic punk band from Los Angeles, California, founded 1997.

Flogging Molly mixes both Punk Rock and traditional Irish music in their music.

[b][u]Line-up:[/b][/u]
Dave King - Vocals, Acoustic Guitar
Bridget Regan - Fiddle, Tin Whistle
Dennis Casey - Electric Guitar
Matt Hensley - Accordion
Nathen Maxwell - Bass
Spencer Swain- Mandolin, Banjo
Mike Alonso - Drums"
2813,270943,7187642,Germany,Mogwai,Special Moves,2010,182.27,23,['Album'],"['Electronic', 'Rock']",['Post Rock'],"Scottish 'post-rock' band formed in Glasgow in 1995 by Stuart Braithwaite (guitars, vocals), Dominic Aitchison (guitars) and Martin Bulloch (drums). John Cummings soon joined in as an additional guitarist. 
Brendan O'Hare (ex-Teenage Fanclub), joined the band temporarily in 1997 and helped make their debut LP [i]Young Team[/i]. O'Hare left the band at the end of 1997. After touring with the band in the summer of 1998, the multi-instrumentalist Barry Burns was asked to join Mogwai as a full-time member."
92623,335095,2586198,US,Frank Zappa,Hammersmith Odeon,2010,174.05,29,['Album'],"['Jazz', 'Rock']","['Fusion', 'Parody', 'Jazz-Rock', 'Prog Rock', 'Avantgarde']","American composer, lyricist, songwriter, guitarist, vocalist, bandleader, conductor, producer, filmmaker.
Born 21 December 1940 in Baltimore, Maryland, USA.
Died 4 December 1993 in Los Angeles, California, USA.

Frank Vincent Zappa was of Italian origin, his grandfather having arrived in America from Partinico, Sicily. Frank Zappa grew to be one of the most accomplished composers of the rock idiom, his music combining an understanding and appreciation for such contemporary classical figures as [a=Igor Stravinsky], [a=Karlheinz Stockhausen], and [a=Edgard Varèse]. These influences, coupled with an affection for late '50s doo-wop, rock & roll, and skillful guitar-heavy rock, dominated pop in the '70s. However, Zappa was also a keen satirist, whose reserves of scorn and parody seemed bottomless, and whose wicked sense of humor and absurdity continued to delight his numerous fans -- even when his lyrics crossed the broadest bounds of taste.

Zappa was a prolific record-maker, astutely producing massive amounts of music on his own labels of [l=Bizarre Records], [l=Straight], and [l=Barking Pumpkin Records].  And through distribution deals with [l=Rykodisc] and [l=Rhino Entertainment Company]. This after long unhappy associations with industry giants like [l=Warner Bros. Records] and the now-defunct [l=MGM]. In the '80s, Zappa gained the rights to his old albums and began to reissue them, first on his own and then through [l=Rykodisc]. Throughout his recording career Zappa stayed consistently at the forefront of technology, investing in equipment, home-studio facilities and vault storage that would enable the fullest control over production of his works.

In 1988 his official autobiography emerged and he embarked on a world tour. Sadly, that was the end of his live performing when, in late 1991, it was confirmed that Zappa was seriously ill with cancer. Nevertheless, his schedule of album releases continued to be rapid. The [l301432] (ZFT) continued with his wife [a498325] (aka [a2117913]) as the figurehead of the ZFT, until her death in 2015. The ZFT produced numerous posthumous releases and remasters of the back catalog. The children inherited the ZFT and remain in the industry,  [a237886] the force behind [url=http://www.discogs.com/artist/2843814-Dweezil-Zappa-Plays-Zappa] ""[i]Zappa Plays Zappa[/i]"" [/url] as well as an accomplished guitarist in his own right; [a296279], [a1635870] and the more reserved [a296276].

Inducted into the Rock And Roll Hall of Fame in 1995 (Performer)."
309893,647975,2222400,US,Skillet,Comatose Comes Alive,2008,172.75,36,"['Album', 'Enhanced']","['Rock', 'Pop']","['Hard Rock', 'Ballad']","Christian alternative rock / modern rock band from Memphis, Tennessee (USA).
Formed in 1996, with their first self-titled released through [l17778].

The band's most dedicated fans are referred to as [i]Panheads[/i]."
595671,367800,2422861,US,People In Planes,Beyond the Horizon,2008,167.35,26,['Album'],['Rock'],"['Alternative Rock', 'Indie Rock']","People In Planes are a five-piece rock band who come from Porthcawl, Wales, United Kingdom.

Gareth Jones - Vocals
Peter Roberts - Guitar
Ian Russel - Keyboards
Kris Blight - Bass
John Maloney - Drums"
1559585,0,2663876,US,Journal,Unlorja,2010,159.23,24,['Album'],['Rock'],"['Math Rock', 'Metalcore', 'Progressive Metal']",
323032,169081,1720494,France,Natural Snow Buildings,The Dance of the Moon and the Sun,2006,157.4,25,"['Album', 'Limited Edition']","['Electronic', 'Rock', 'Folk, World, & Country']","['Drone', 'Avantgarde', 'Folk', 'Ambient']","Natural Snow Buildings is a duo from France, consisting of artists [a=Mehdi Ameziane] and [a=Solange Gularte]. They play music that can be classified as experimental psychedelic folk with drone elements and ambient influences. Formed in 1997, they released numerous albums, many of them in extremely limited quantities. Their 5 cassette 6-hour-long epic ""Daughter Of Darkness” is their most popular work so far, and one of their only releases to get a wide release. Both Natural Snow Buildings members release music as solo artists: Mehdi Ameziane as [a=TwinSisterMoon] and Solange Gularte as [a=Isengrind]."
272954,1727628,573284,US,Electric Masada,At the Mountains of Madness,2005,156.83,15,['Album'],"['Jazz', 'Rock']","['Noise', 'Contemporary Jazz', 'Avantgarde', 'Fusion', 'Heavy Metal', 'Post Bop', 'Cool Jazz', 'Experimental']","[b]Electric Masada[/b] is one of [a=John Zorn]'s more recent [url=https://discogs.com/artist/264514]Masada[/url] units, a true downtown supergroup formed in the mid 2000's to combine the raw power and manic speed of [a=Naked City], the improvisational edge of [m=55553] and the spiritual lyricism of the Masada songbook. The group's debut set, recorded at Tonic on September 27, 2003 at 8 P.M. features the full octet at its wildest and most creative. Incredible solos, jaw dropping ensemble conductions and much more.

The second release captures [b]Electric Masada[/b] at the very peak of their powers near the end of a long European tour in 2004, featuring two incredible live performances from Moscow (Disc One) and Ljubljana (Disc Two). Featuring a level of musical communication, versatility and complexity very few bands have ever been able to attain, this is Zorn at the very best, one of the most astonishing ensembles led by maestro in this period.

[b]Electric Masada[/b]
[a=John Zorn]: Alto Saxophone
[a=Marc Ribot]: Guitar
[a=Jamie Saft]: Keyboards
[a=Ikue Mori]: Laptop Electronics
[a=Trevor Dunn]: Bass
[a=Joey Baron]: Drums
[a=Kenny Wollesen]: Drums
[a=Cyro Baptista]: Percussion"
18839,6607,588888,US,Metallica,St. Anger,2003,156.32,24,"['Album', 'Enhanced']",['Rock'],['Heavy Metal'],"Thrash Metal (Heavy Metal) band from Los Angeles, California (USA).

Metallica formed in 1981 by vocalist/guitarist [a251874] and drummer [a251550].  The duo first met through an ad in a Los Angeles-based music newspaper.  At the time, Ulrich had little musical experience and no band but managed to secure a slot on an upcoming compilation record called “[m=63482]”.   Metallica’s contribution, “Hit The Lights”, featured Hetfield, Ulrich and lead guitarist [a648330].  Afterwards, [a509874] became the band's bassist and [a251808] joined the band as lead guitarist.  This line-up would re-record ""Hit The Lights"" for subsequent re-pressings of ""Metal Massacre"" and would also issue several demos.  In 1983, McGovney quit the group and was replaced by [a364982], which also saw the band relocate to San Francisco.  Metallica then traveled to New York after signing a deal with [l=Megaforce Records].  However, once in New York, the band fired Mustaine.  It would mark the beginning of a long feud between Mustaine and Metallica, mostly fueled by remarks Mustaine would make to the press.  Mustaine was replaced by Kirk Hammett of [a=Exodus (6)].

Metallica's debut LP, ""Kill 'Em All"", was released in 1983.  It was followed in 1984 by ""Ride The Lightning"".  This led to a major label deal with [l=Elektra].  In 1986, the band released ""Master Of Puppets"", which is considered by many to be one of the greatest heavy metal records of all time.  In September of that year, while on tour in Sweden, the band was involved in a bus accident which took the life of Cliff Burton.  Eventually, [a390503] (of [a=Flotsam And Jetsam]) was hired as the band's new bassist and he made his debut on 1987's ""Garage Days Re-Revisited"", an EP of cover tunes.  The full-length ""...And Justice For All"" followed in 1988, featuring the track ""One"" which was chosen as the subject for their first promotional music video.

In 1990, Metallica hooked up with producer [a=Bob Rock] for a self-titled release that would become better known as ""The Black Album"", due to its cover art. Released in 1991, the black album would become one of the best-selling rock albums of all time, selling over 16 million copies in the US alone.

In 1996, the band experimented with Rock music style Alternative Rock, this could be heard on the album ""Load"".  The following year, ""Reload"" appeared which had the similiar formula as ''Load''. The albums continued the band’s trend of more accessible music.  In 1999, the group released an album and accompanying film called ""S&M"", which featured Metallica performing their songs with the San Francisco Symphony Orchestra.

In 2001, as the band was preparing to begin work on a new album, Newsted quit the group, citing personal and musical reasons.  Work on the new album was further complicated when Hetfield entered rehab for alcohol abuse.  The album, called ""St. Anger"", was eventually completed in 2003 with producer Bob Rock handling the bass.  Upon its release, ""St. Anger"" drew mostly negative reviews.  Following the recording, Robert Trujillo, formerly of [a=Suicidal Tendencies], was hired as bassist.  The making of the album was captured in the documentary “Some Kind Of Monster”.

In 2008, ""Death Magnetic"", produced by [a=Rick Rubin], would surface and was hailed by many as Metallica's return to thrash metal.  The following year, Metallica was inducted into Rock And Roll Hall of Fame.  Former bassist Jason Newsted was present and Cliff Burton's father appeared on Cliff's behalf.  Dave Mustaine, who was not inducted, was invited to the ceremony by the band but declined to attend.  In 2011, Metallica collaborated with [a=Lou Reed] on the album, “Lulu”, which was largely panned by critics and ignored by consumers.

Winner of 9 Grammy Awards:
- Best Metal Performance for One on [m=6571]
- Best Metal Performance for Stone Cold Crazy on [m=63484]
- Best Metal Performance for [m=6651]
- Best Metal Performance for Better Than You on [m=8879]
- Best Hard Rock Performance for Whiskey In The Jar on [m=26984]
- Best Rock Instrumental Performance for The Call Of Ktulu on [m=8928]
- Best Metal Performance for St. Anger on [m=6607]
- Best Metal Performance for My Apocalypse on [m=8956]
- Best Metal Performance for 72 Seasons on [m=3054827]"
343055,1346207,3697496,US,Shinedown,Somewhere in the Stratosphere,2011,155.65,70,"['Album', 'Stereo']",['Rock'],"['Acoustic', 'Hard Rock', 'Alternative Rock']","Shinedown is a hard rock band from Jacksonville, Florida, USA, formed in 2001."
18839,1792180,15797648,US,Metallica,SandM2,2020,153.58,50,['Album'],"['Rock', 'Classical']",['Symphonic Metal'],"Thrash Metal (Heavy Metal) band from Los Angeles, California (USA).

Metallica formed in 1981 by vocalist/guitarist [a251874] and drummer [a251550].  The duo first met through an ad in a Los Angeles-based music newspaper.  At the time, Ulrich had little musical experience and no band but managed to secure a slot on an upcoming compilation record called “[m=63482]”.   Metallica’s contribution, “Hit The Lights”, featured Hetfield, Ulrich and lead guitarist [a648330].  Afterwards, [a509874] became the band's bassist and [a251808] joined the band as lead guitarist.  This line-up would re-record ""Hit The Lights"" for subsequent re-pressings of ""Metal Massacre"" and would also issue several demos.  In 1983, McGovney quit the group and was replaced by [a364982], which also saw the band relocate to San Francisco.  Metallica then traveled to New York after signing a deal with [l=Megaforce Records].  However, once in New York, the band fired Mustaine.  It would mark the beginning of a long feud between Mustaine and Metallica, mostly fueled by remarks Mustaine would make to the press.  Mustaine was replaced by Kirk Hammett of [a=Exodus (6)].

Metallica's debut LP, ""Kill 'Em All"", was released in 1983.  It was followed in 1984 by ""Ride The Lightning"".  This led to a major label deal with [l=Elektra].  In 1986, the band released ""Master Of Puppets"", which is considered by many to be one of the greatest heavy metal records of all time.  In September of that year, while on tour in Sweden, the band was involved in a bus accident which took the life of Cliff Burton.  Eventually, [a390503] (of [a=Flotsam And Jetsam]) was hired as the band's new bassist and he made his debut on 1987's ""Garage Days Re-Revisited"", an EP of cover tunes.  The full-length ""...And Justice For All"" followed in 1988, featuring the track ""One"" which was chosen as the subject for their first promotional music video.

In 1990, Metallica hooked up with producer [a=Bob Rock] for a self-titled release that would become better known as ""The Black Album"", due to its cover art. Released in 1991, the black album would become one of the best-selling rock albums of all time, selling over 16 million copies in the US alone.

In 1996, the band experimented with Rock music style Alternative Rock, this could be heard on the album ""Load"".  The following year, ""Reload"" appeared which had the similiar formula as ''Load''. The albums continued the band’s trend of more accessible music.  In 1999, the group released an album and accompanying film called ""S&M"", which featured Metallica performing their songs with the San Francisco Symphony Orchestra.

In 2001, as the band was preparing to begin work on a new album, Newsted quit the group, citing personal and musical reasons.  Work on the new album was further complicated when Hetfield entered rehab for alcohol abuse.  The album, called ""St. Anger"", was eventually completed in 2003 with producer Bob Rock handling the bass.  Upon its release, ""St. Anger"" drew mostly negative reviews.  Following the recording, Robert Trujillo, formerly of [a=Suicidal Tendencies], was hired as bassist.  The making of the album was captured in the documentary “Some Kind Of Monster”.

In 2008, ""Death Magnetic"", produced by [a=Rick Rubin], would surface and was hailed by many as Metallica's return to thrash metal.  The following year, Metallica was inducted into Rock And Roll Hall of Fame.  Former bassist Jason Newsted was present and Cliff Burton's father appeared on Cliff's behalf.  Dave Mustaine, who was not inducted, was invited to the ceremony by the band but declined to attend.  In 2011, Metallica collaborated with [a=Lou Reed] on the album, “Lulu”, which was largely panned by critics and ignored by consumers.

Winner of 9 Grammy Awards:
- Best Metal Performance for One on [m=6571]
- Best Metal Performance for Stone Cold Crazy on [m=63484]
- Best Metal Performance for [m=6651]
- Best Metal Performance for Better Than You on [m=8879]
- Best Hard Rock Performance for Whiskey In The Jar on [m=26984]
- Best Rock Instrumental Performance for The Call Of Ktulu on [m=8928]
- Best Metal Performance for St. Anger on [m=6607]
- Best Metal Performance for My Apocalypse on [m=8956]
- Best Metal Performance for 72 Seasons on [m=3054827]"
34278,4529,1779155,Europe,Led Zeppelin,BBC Sessions,1997,152.72,24,['Album'],['Rock'],"['Blues Rock', 'Hard Rock']","The English rock band Led Zeppelin was active from 1968 to 1980. During that time, the band members recorded eight studio albums.

Led Zeppelin formed out of the ashes of [url=http://www.discogs.com/artist/262455-Yardbirds-The]The Yardbirds[/url]. [a180585] had joined the band in its final days, playing a pivotal role on the group's final album, 1967's [m=86344], which also featured string arrangements from [a60149]. During 1967, the Yardbirds were fairly inactive. Whilst the band members decided the group's future, Page returned to session work in 1967. In the spring of 1968, he played on Jones' arrangement of [a=Donovan]'s ""Hurdy Gurdy Man."" During the sessions, Jones requested to be part of any future project Page would develop. Page would have to assemble a band sooner than he had planned. In the summer of 1968, the Yardbirds' [a=Keith Relf] and [a=Jim McCarty] left, leaving Page and bassist [a=Chris Dreja] with the rights to the name, as well as the obligation of fulfilling an upcoming fall tour. Page set out to find a replacement vocalist and drummer. Initially, he wanted to enlist singer Terry Reid and Procol Harum's drummer B.J. Wilson, but neither musician was able to join the group. Reid suggested that Page contact Robert Plant, who was singing with a band called Hobbstweedle.

Inducted into Rock And Roll Hall of Fame in 1995 (Performer)."
