artist,country,city,latitude,longitude,address
The La's,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Cast,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Conan,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Blackstar,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Dawn Ray'd,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
The Beatles,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Carcer City,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
A Flock of Seagulls,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
George Harrison,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Carcass,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Frankie Goes To Hollywood,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Antimatter,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
John Lennon,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Modern Eon,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Circa Waves,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Echo and The Bunnymen,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Courting,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Wstr,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
The Dead 60s,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
The Wombats,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
The Teardrop Explodes,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
Dragged Into Sunlight,United Kingdom,Liverpool,53.4071991,-2.99168,"Liverpool, Liverpool City Region, England, United Kingdom"
The Moirai,United States,Livingston,40.7959335,-74.3148713,"Livingston, Essex County, New Jersey, 07039, United States"
Penfold,United States,Livingston,40.7959335,-74.3148713,"Livingston, Essex County, New Jersey, 07039, United States"
Twiztid,United States,Livonia,42.36837,-83.3527097,"Livonia, Wayne County, Michigan, United States"
His Name Is Alive,United States,Livonia,42.36837,-83.3527097,"Livonia, Wayne County, Michigan, United States"
Fireworks,United States,Livonia,42.36837,-83.3527097,"Livonia, Wayne County, Michigan, United States"
Catfish and the Bottlemen,United Kingdom,Llandudno,53.322475,-3.8243251,"Llandudno, Conwy, Cymru / Wales, LL30 1AH, United Kingdom"
Tearwave,United States,Lockport,43.1687104,-78.696567,"City of Lockport, Niagara County, New York, 14094, United States"
A Skylit Drive,United States,Lodi,38.1342805,-121.2736022,"Lodi, San Joaquin County, California, United States"
Danzig,United States,Lodi,40.8823215,-74.0831971,"Lodi, Bergen County, New Jersey, 07644, United States"
Misfits,United States,Lodi,40.8823215,-74.0831971,"Lodi, Bergen County, New Jersey, 07644, United States"
Samhain,United States,Lodi,40.8823215,-74.0831971,"Lodi, Bergen County, New Jersey, 07644, United States"
Reverend Bizarre,Suomi / Finland,Lohja,60.2526036,24.0684575,"Lohja, Helsingin seutukunta, Uusimaa, Manner-Suomi, Suomi / Finland"
Plain White T's,United States,Lombard,41.8864687,-88.0201536,"Lombard, DuPage County, Illinois, 60148, United States"
Kaleidoscope,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
McDonald and Giles,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Art Bears,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Rare Bird,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Lush,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Tellison,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Nova Twins,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Marika Hackman,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Acoustic Ladyland,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Manfred Mann's Earth Band,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Tat,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
TRC,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Cymande,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Gnidrolog,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Pete Townshend,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Greenslade,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Death in June,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Clouds,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Anderson Bruford Wakeman Howe,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Urne,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Gillan,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Caroline,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Tapir!,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Miroist,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Cat's Eyes,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
HMLTD,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Foetus,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Hadouken!,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Years Of Rice and Salt,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
My Vitriol,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Sleep Token,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Antichrist Imperium,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Firm,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
bar italia,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Visage,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Spooky Tooth,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Thunder,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Katie Melua,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Alien Sex Fiend,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Psychic TV,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Renaissance,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
The Duke Spirit,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Last Dinner Party,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Daisy Chainsaw,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Ultravox,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Television Personalities,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Pentangle,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Wargasm,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Asian Dub Foundation,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Emmy the Great,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Phil Collins,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Osibisa,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Chapel Club,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Crazy World of Arthur Brown,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
40 Watt Sun,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Kinks,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
AxeWound,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Basia Bulat,Canada,London,42.9832406,-81.243372,"London, Southwestern Ontario, Ontario, Canada"
Noah and the Whale,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Bad Company,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Spice Girls,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Asia,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Comus,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Biomechanical,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Wire,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Siouxsie and the Banshees,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The King Blues,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Derek and the Dominos,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Indesinence,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Shopping,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Nucleus (UK),United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Echo Lake,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Coldplay,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Big Audio Dynamite,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Cherubs,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Klaxons,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Jimi Hendrix Experience,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
23 Skidoo,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Elvis Costello,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Jim Jones Revue,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Pet Shop Boys,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Savages,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Eurythmics,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Noisettes,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
3 Colours Red,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Piano Magic,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Cutting Pink With Knives,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Kills,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Exit North,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Monuments,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Placebo,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Years and Years,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Cutting Crew,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Melt Yourself Down,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Tunng,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Demon Fuzz,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Big Pink,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Spector,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Libertines,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Florence and the Machine,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Pretty Things,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Million Dead,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Necro Deathmort,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
World Party,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Anna Calvi,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Praying Mantis,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Alan Parsons Project,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Good Tiger,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Veronica Falls,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Samson,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Dawn Treader,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
TURQUOISEDEATH,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Status Quo,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Wolf Gang,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Teeth Of The Sea,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Tank,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Above and Beyond,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Cheatahs,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Pure Reason Revolution,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
beabadoobee,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Voices,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Astronauts,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Nice,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Clash,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Brigade,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Defiled,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Tangled Hair,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Birthday Massacre,Canada,London,42.9832406,-81.243372,"London, Southwestern Ontario, Ontario, Canada"
Frost*,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
"Emerson, Lake and Powell",United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Hang The Bastard,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Gentle Giant,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Gryphon,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Thomas Dolby,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Big Deal,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Beady Eye,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Bliss Signal,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Cressida,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Quatermass,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Bombay Bicycle Club,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Ted Maul,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Vacuous,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Psychedelic Furs,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Joe Strummer and The Mescaleros,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Foghat,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Ex:Re,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
"The Good, The Bad and The Queen",United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
deathcrash,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Messenger,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Rina Sawayama,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Penguin Cafe Orchestra,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Peach,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
DragonForce,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Akercocke,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Quickspace,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Nine Horses,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Comet Is Coming,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Light Bearer,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
ProjeKct X,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Cat Stevens,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Led Zeppelin,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Leaf Hound,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Dawnwalker,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Fastway,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Burner,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Ghostpoet,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Yes,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Ihlo,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
"Emerson, Lake and Palmer",United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Pupil Slicer,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Breed 77,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Morrow,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Sex Pistols,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
King Crimson,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Wings,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Julian Jay Savarin,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Alternative TV,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Talk Talk,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Death Goals,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Small Faces,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Senser,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Eye of Solitude,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Petrol Girls,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Nurse With Wound,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Squeeze,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Bush,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Apartment,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Yuck,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Horsey,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
The Defiled,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Iron Maiden,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Still Corners,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Sol Invictus,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Frou Frou,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Hundred Reasons,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Chisel,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
xRepentancex,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Sam Prekop,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Three Trapped Tigers,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Faces,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Pink Floyd,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Dire Straits,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Kula Shaker,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Employed To Serve,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Add N to,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
2:54,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Raven Age,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Bat For Lashes,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Elastica,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Elixir,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Miasma and The Carousel of Headless Horses,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Sacred Son,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Fractals,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Deep Purple,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Haken,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Savage Messiah,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Curved Air,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
UFO,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
5ive,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Maccabees,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Bloc Party,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Factory Floor,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Talanas,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
UNKLE,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Razorlight,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Black Midi,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
God,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Damned,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Fuzzy Duck,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Akasha,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Who,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
*shels,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Vibrators,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Legendary Pink Dots,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
The Clientele,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
McFly,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Engineers,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Brand X,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
Art Brut,United Kingdom,London,51.5074456,-0.1277653,"London, Greater London, England, United Kingdom"
Gorerotted,United Kingdom,London,51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom"
